,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,dd10,dd11,dd12,dd13,dd14,dd15,dd16,dd17,dd18,dd19,dd20,dd21,dd22,dd23,dd24,dd25,dd26,dd27,dd28,dd29,dd30,dd31,dd32,dd33,dd34,dd35,dd36,dd37,dd38,dd39,dd40,dd41,dd42,dd43,dd44,dd45,dd46,dd47,dd48
d208,4.379166666666667,4.179166666666666,4.116666666666667,4.083333333333334,4.1708333333333325,4.066666666666666,4.191666666666667,4.883333333333333,5.8583333333333325,5.279166666666667,5.5,7.183333333333334,8.950000000000001,11.849999999999998,5.629166666666667,5.450000000000001,6.591666666666667,6.529166666666667,6.966666666666666,5.158333333333333,4.449999999999999,3.95,4.008333333333333,4.183333333333334,5.0,30.87083333333334,16.495833333333334,9.220833333333333,6.554166666666667,5.541666666666667,4.991666666666667,4.566666666666667,4.875,4.645833333333334,4.6375,5.054166666666667,6.05,6.558333333333334,5.554166666666667,5.141666666666666,6.2125,7.308333333333334,8.908333333333333,9.829166666666666,7.870833333333334,6.566666666666666,18.712500000000002,27.995833333333334,1651.788605111111,1609.5603346111113,1564.7623486111113,1530.6523600555556,1500.314830388889,1475.6857119444446,1456.538124888889,1441.5209022777774,1432.626925222222,1413.2619063333332,1391.7506412777777,1389.0570848888885,1422.0143590555556,1491.9094267222224,1573.6100111666667,1662.1311097777777,1750.5198754444443,1832.811959611111,1908.4385261666669,1976.2175045555553,2043.1973496111111,2093.1273526666664,2135.9297052222223,2180.911334888889,2229.875836222222,2272.633468388889,2312.718529555555,2344.3730072777776,2375.1180568333334,2401.243466944444,2427.5393025,2440.379217722222,2438.3510649999994,2418.994414333333,2380.780135833333,2344.235716722222,2297.398777666667,2275.040336333333,2272.3475657222225,2247.944398611111,2195.5466694444444,2125.198717166667,2039.3806353888885,1952.470581611111,1853.199171777778,1775.6571464999997,1712.6878628333334,1658.7821804444447
d209,19.9625,15.8375,12.925,10.520833333333334,8.8,8.129166666666666,7.699999999999999,6.4208333333333325,6.6875,6.679166666666667,8.416666666666668,13.758333333333335,29.800000000000004,40.89583333333334,38.3,25.275000000000002,19.025000000000002,14.258333333333336,9.175,6.8375,6.2125,6.066666666666666,6.0166666666666675,7.716666666666667,8.2,9.983333333333333,13.537500000000001,16.083333333333336,19.200000000000003,22.295833333333334,32.025,52.512499999999996,87.45833333333333,129.09583333333333,137.44583333333333,140.81249999999997,161.02499999999998,193.00416666666666,233.81666666666666,248.73750000000004,224.77083333333331,226.3083333333333,218.92083333333335,205.18749999999997,219.65000000000003,231.20833333333334,238.3375,243.4041666666667,1612.0588401666666,1573.7506377222223,1544.171967,1518.8344351666667,1498.807786833333,1486.4800998333333,1483.5027918333333,1484.6130115555559,1495.7048417222222,1498.565090388889,1501.0268115,1526.733525333333,1602.174460555555,1689.354725944445,1772.9996624444448,1851.1443949444445,1945.4053428333334,2029.2275150555552,2115.433658833333,2190.0724360555555,2264.3598767222225,2326.9134315555552,2395.3860369999998,2450.9975615555554,2497.688077333333,2539.1714340555554,2581.1013087222223,2603.672592277778,2608.661318722222,2603.000441388889,2593.5109217777776,2577.867723555555,2546.9031375,2518.7845029444443,2452.794329777778,2406.8513785,2351.7399409444442,2333.281809444444,2329.5079381111113,2314.985718833333,2271.9415362777777,2202.977194333333,2096.799065888889,2009.3671729999999,1910.4005443888889,1840.286734777778,1767.6097048333334,1701.3970226666668
d210,245.925,285.875,295.62499999999994,285.225,274.28749999999997,263.28749999999997,265.9666666666667,256.175,253.54166666666669,257.6333333333333,263.20416666666665,261.57083333333327,268.51250000000005,258.84166666666664,233.91666666666666,211.61666666666665,186.58333333333331,149.00833333333333,118.56666666666666,107.44583333333333,96.60833333333332,87.0625,72.5875,67.65416666666668,66.5375,62.999999999999986,57.925,58.545833333333334,66.025,67.5375,73.92500000000001,79.94999999999999,88.16250000000001,63.425,33.89166666666667,27.408333333333335,22.045833333333334,30.7875,115.56250000000003,159.96666666666667,154.1208333333333,156.44166666666666,157.04999999999998,163.50833333333335,160.0916666666667,159.34583333333336,149.22916666666666,131.77083333333334,1636.365173111111,1628.5880872222222,1588.5932492777777,1534.5980529999997,1520.6652664444443,1515.1056490555557,1506.4153421111114,1506.309230722222,1521.3586888888888,1529.5296494444444,1539.894628,1566.3348034444443,1632.667620777778,1706.219471,1780.5940297777777,1850.292767944444,1929.7611807777778,2006.1734199444445,2087.6367362222227,2141.605157388889,2176.1533890555556,2242.651221944445,2353.4524661111104,2418.5927987777777,2436.9737166111113,2465.461685111111,2500.9062213888888,2521.444043277778,2522.8890947777777,2507.422520166667,2476.755038166667,2457.696043777778,2410.4242316111117,2377.0860987222222,2310.438484611111,2265.643734611111,2218.2296698333334,2193.676908944444,2166.1704959999997,2129.454649777778,2069.3284237777775,1993.3388364999998,1905.9384874999998,1827.0277868888888,1733.478663111111,1659.7858927222223,1589.129698777778,1537.930460722222
d211,129.2375,131.42916666666667,138.71250000000003,149.27499999999998,165.92083333333335,172.32916666666665,173.87083333333334,185.31666666666666,187.03750000000002,181.37083333333337,160.11250000000004,133.54999999999998,89.675,49.35833333333333,32.083333333333336,28.06666666666667,20.758333333333336,15.220833333333333,17.045833333333334,21.37916666666667,25.574999999999996,29.75,32.199999999999996,33.53333333333333,38.83749999999999,44.12916666666668,49.079166666666666,54.21666666666667,54.13333333333333,53.62083333333334,50.59583333333332,47.766666666666666,46.95,48.54166666666667,49.09583333333333,48.20833333333333,45.520833333333336,46.15,38.02916666666667,20.995833333333337,13.9375,35.875,72.86666666666666,81.5,77.075,67.55833333333334,58.16666666666667,44.420833333333334,1503.7022963333336,1474.4221686111111,1438.1558761666665,1414.6382095000001,1401.9973876666666,1399.9376916111112,1403.1571153333332,1409.8692521111109,1429.983275111111,1443.8660796666666,1456.7584162777778,1482.958285611111,1542.8443435000002,1609.291183277778,1672.1485134444445,1730.795701222222,1801.7757208333333,1865.3437122222222,1933.360542222222,1997.3789523333332,2071.3747022222224,2132.283496444444,2204.869190666667,2260.7879732222223,2316.634840166667,2353.4563976666664,2393.8436721111107,2421.930758111111,2448.9428853333334,2449.7749709444447,2431.8638617222223,2425.253239277778,2408.1769574444447,2365.6634491111113,2252.4163696111113,2192.585796388889,2155.426314888889,2144.488901666667,2138.536603388889,2124.5833873333336,2085.9404833333333,2025.6646971111113,1952.8991134999999,1882.07226,1803.5777371666666,1732.4239378888888,1664.3228425555556,1605.1658366666668
d212,28.27916666666667,21.416666666666668,15.862499999999999,14.979166666666668,15.8625,19.633333333333333,27.59166666666666,35.275,37.46666666666667,38.51666666666667,35.579166666666666,29.016666666666666,22.745833333333334,16.450000000000003,8.216666666666665,5.070833333333333,4.375,4.725,5.583333333333334,7.35,8.495833333333334,11.675000000000002,16.662499999999998,21.270833333333336,26.88333333333334,32.74583333333332,44.94583333333333,54.76250000000001,37.12916666666666,9.654166666666667,6.458333333333334,5.5375,4.729166666666667,4.716666666666667,4.391666666666667,19.97083333333333,87.80416666666666,62.50833333333334,14.291666666666666,17.28333333333333,40.4875,48.94583333333333,28.575000000000003,15.458333333333332,15.758333333333333,15.191666666666666,17.670833333333334,24.21666666666667,1564.7722567222224,1526.3371544444446,1491.154929277778,1466.1568508888893,1449.7996764444445,1437.3540497222223,1433.8770454444445,1435.3344081666667,1451.7393973333335,1464.907332611111,1485.67687,1510.098458555556,1558.038946,1624.0753173888888,1689.4204393888892,1745.2469763333331,1809.2618462222224,1859.6500602222222,1917.8064835000002,1972.3902219444444,2036.8578078333333,2084.628408166667,2137.2558262222224,2183.893575833333,2227.9126414444445,2267.851643722222,2308.4045267222223,2338.6603867777776,2358.4004854444443,2367.019851833333,2364.5301166111108,2363.9308425,2338.314897666667,2316.1160869444443,2254.7970016111117,2201.817275444444,2143.3157021666666,2118.819092888889,2119.136787666667,2107.3879174444446,2061.4835080555554,1990.190884611111,1907.4646788888888,1830.8302887222223,1746.9595167222221,1677.7181949444446,1611.4499067222223,1557.936842888889
d213,47.15833333333334,88.3125,153.35833333333335,174.7791666666667,198.18333333333334,185.04166666666666,179.85,199.70000000000002,250.80416666666665,260.7916666666667,249.64166666666665,275.10416666666663,286.1791666666667,278.95833333333337,237.48333333333338,218.14999999999998,205.47499999999997,189.90416666666664,187.3,174.76250000000002,160.62916666666666,157.28333333333333,169.02083333333334,185.77083333333331,205.17916666666662,225.09166666666667,238.09999999999997,228.44166666666666,218.62083333333334,217.49999999999997,206.8125,190.23333333333332,190.9375,185.56666666666666,182.13333333333333,167.52499999999998,149.68333333333334,148.17499999999998,153.99166666666665,179.3458333333333,188.77916666666667,206.77083333333331,228.0708333333333,237.75,235.77083333333331,218.19166666666666,202.57499999999996,209.60833333333332,1517.768477111111,1483.3291570555557,1454.7352098333333,1427.9798508333333,1412.2190349444445,1398.7244205555555,1399.307556111111,1403.5167744444445,1415.8047730555554,1424.805390166667,1440.365409888889,1469.7033238888891,1531.440583111111,1602.8462873333335,1671.7475719444446,1733.9055974999999,1802.683701888889,1866.812897111111,1940.9406209444442,1998.7857950555554,2048.1887680555556,2093.154737,2141.302858722222,2181.8402582222225,2217.5201802222223,2251.946867166667,2291.022003333334,2313.7570292777777,2319.107384222222,2323.025632444444,2314.566167333333,2294.6741772222226,2268.2185182777775,2229.2106225,2170.8705622777775,2133.0955578333337,2081.153093333333,2070.011369222222,2067.6600620000004,2046.8453467777774,2000.8921678888885,1928.1810092222222,1856.0821440000002,1792.052494111111,1716.000203888889,1646.7412960555555,1575.1195537777778,1545.843279111111
d214,210.8208333333333,197.68749999999997,184.93750000000003,179.7375,187.58333333333331,181.34166666666667,176.4125,176.49166666666665,167.44583333333333,149.68749999999997,133.725,117.84166666666668,100.8375,79.96666666666667,54.22083333333333,44.25,44.11666666666667,41.84583333333334,39.358333333333334,41.55833333333333,42.45,44.745833333333344,46.38333333333333,48.02916666666666,50.89583333333334,53.541666666666664,55.77499999999999,63.225,60.91666666666666,46.80833333333334,38.21666666666667,34.75416666666666,39.425,46.525,56.74999999999999,59.908333333333324,67.00833333333333,86.075,127.26249999999999,172.21666666666664,203.13333333333333,209.02499999999998,218.60833333333332,283.0208333333333,375.775,442.6208333333333,490.43749999999994,519.1125000000001,1551.2931979999996,1541.1356518333334,1498.2859553333335,1461.0446006111113,1439.540449888889,1422.8806398333334,1414.075017388889,1407.5014687222222,1410.1923893333333,1402.949993444444,1392.6817160555556,1398.4679287222223,1428.8347339444445,1475.4884373333334,1528.4787307777776,1589.733137666667,1656.735088611111,1716.8517932777777,1770.1450026666669,1816.1224311666665,1864.6545425555557,1912.9652972222223,1959.0291591666667,1994.0769814444445,2022.861230611111,2063.576618166667,2108.169174666666,2147.0387961111114,2173.333874666667,2191.8780025,2194.885707888889,2194.4494517777775,2179.0958053888885,2153.883522888889,2109.5336278333334,2071.232357833333,2029.9546456111111,2023.3189599999998,2034.8332051666664,2021.2271828333335,1981.2914470555559,1923.3096584444447,1865.499327166667,1809.0707243333336,1745.9920763888888,1684.2800055555554,1618.0256007222222,1558.8349571111112
d215,535.8791666666666,545.5416666666666,559.2958333333333,568.1666666666666,571.2083333333334,561.5416666666667,560.0625,588.9,600.3708333333334,603.7750000000001,609.3791666666667,600.225,572.7583333333333,534.5958333333334,531.6291666666666,548.6,557.2916666666666,542.8291666666667,529.1291666666666,519.5083333333333,509.99166666666656,488.89583333333337,478.64583333333337,462.8208333333333,441.7708333333333,423.9041666666667,411.5541666666667,397.5083333333333,380.4416666666666,365.88750000000005,351.92083333333335,335.45416666666665,323.4083333333333,313.68333333333334,296.8625,284.1541666666667,271.50416666666666,256.56666666666666,239.34166666666667,223.98333333333335,205.6,195.875,237.92499999999995,273.4291666666667,219.57916666666665,197.41666666666669,220.17916666666667,242.28749999999997,1516.6414796666668,1483.7589722777782,1454.4925256666666,1430.520776666667,1411.5118157777779,1390.3923655555554,1377.0780923333332,1368.6691198333335,1365.731110222222,1353.9429455,1337.3751272222223,1337.6671502222223,1363.0816221666666,1407.4436407777775,1450.4320542222222,1503.0682839444444,1559.6734779444444,1613.6721742777775,1667.1097930000003,1719.1867072222221,1766.2782698888889,1814.608197166667,1860.1976946666666,1895.8573358888889,1927.5517620555556,1957.8940530555556,1993.9604390555553,2025.2159553333333,2048.824137111111,2068.5440299999996,2079.8910802777777,2083.174504166667,2071.0195014444444,2051.094665555556,2015.499656611111,1982.5444919444442,1944.2762390555554,1935.5382161666669,1954.455798111111,1943.6781099999998,1906.5569632222225,1850.2883659444444,1787.221872,1721.0957114444445,1647.263346611111,1582.1245525000002,1531.7116546666666,1486.1158463333334
d216,249.37083333333334,241.77916666666664,234.49583333333334,243.67500000000004,261.57916666666665,268.5291666666667,255.74166666666662,244.02916666666667,242.37916666666666,237.44166666666666,209.91666666666669,176.21250000000003,142.89583333333334,106.25833333333334,71.34583333333332,40.78333333333333,24.691666666666666,20.170833333333334,12.570833333333333,9.4375,7.804166666666667,6.145833333333334,5.591666666666667,5.0875,5.104166666666666,5.2333333333333325,5.8999999999999995,5.6875,6.583333333333334,6.5874999999999995,7.9,7.720833333333333,8.8,10.708333333333332,10.8625,10.741666666666667,10.154166666666667,8.95,8.383333333333333,6.220833333333333,5.1416666666666675,4.3625,4.4833333333333325,4.3375,4.5125,4.5,4.7124999999999995,6.020833333333333,1455.8505481111113,1427.0787088333334,1404.3626799444444,1386.5256046666666,1375.9050401666666,1367.5273923333334,1367.924330888889,1377.825980611111,1394.2754036666668,1411.0592640555553,1428.3063955555556,1449.8283533333333,1495.80292,1555.379098277778,1616.7884114444444,1666.6423950555554,1728.2449976111109,1776.2727304444445,1827.7181229444443,1880.8225272222219,1934.6822981666667,1981.0391541111114,2029.848083722222,2075.7372843333333,2114.322635777778,2150.3039040000003,2187.5836470555555,2223.6743050555556,2255.642159722222,2273.9909354444444,2279.2667402777774,2267.8846796111116,2242.6009200000003,2206.360604,2132.911714777778,2080.817353388889,2026.7538099444446,2012.5471774999999,2018.543713888889,2009.1409562222223,1953.0530383888888,1873.2569667777777,1793.8892764999998,1720.6168652777776,1640.4413317222222,1571.6731766666664,1517.5769720555556,1469.8455061666666
d217,6.754166666666666,7.9,7.85,9.929166666666667,14.304166666666667,18.15416666666667,23.191666666666666,31.525000000000002,40.84166666666667,45.68333333333334,47.020833333333336,54.295833333333334,59.63333333333333,50.7375,45.329166666666666,40.93333333333333,35.52499999999999,28.858333333333327,26.0875,23.849999999999994,23.870833333333337,25.304166666666667,24.3,24.570833333333333,27.891666666666673,35.08749999999999,39.58333333333333,49.2625,58.904166666666654,69.51666666666667,86.71666666666665,118.6625,152.07500000000002,191.89166666666665,223.72083333333336,199.72916666666666,157.27500000000003,196.82083333333335,256.39166666666665,310.0,338.29166666666663,329.35416666666674,314.6208333333334,307.1166666666666,292.43333333333334,267.5958333333333,256.7041666666667,246.54999999999998,1438.8221001666668,1412.5481832777778,1386.0137236111113,1364.818249777778,1351.3550977777777,1342.1595257777778,1341.4561561666667,1348.4749028333333,1361.814886111111,1375.159151111111,1391.390493388889,1418.5236332222223,1469.6359282777778,1529.875732111111,1589.9439156666665,1641.441681388889,1699.4551122222222,1748.3972400555556,1802.6803471111114,1851.0835853888887,1901.302708166667,1945.2685906666666,1995.9276303333334,2038.6654176666664,2072.833787611111,2113.0313393888887,2159.9648558333333,2188.650610388889,2211.7272775555552,2229.2002291111107,2233.528496944444,2223.621692833333,2200.973565166667,2155.988023388889,2085.041759722222,2033.5749655555555,1971.3681823333334,1956.941094888889,1956.1525918333334,1943.0324988888888,1885.5484599444444,1807.3677963333332,1720.3655864999998,1646.1947036666668,1568.5699205,1502.0573359999999,1449.5114139444447,1403.2748807222222
